CL_FISCAL,Nome,UNIDADE,Estoque,Preco,VAL_TOTAL
34013000,0475541-JJ BABY SAB.LIQ.200ML LIMP.SUP.PODERO,UN,1,1166.0,1166.0
34013000,0365758-JJ BABY SAB.LIQ.200ML RECEM-NASC CORP,UN,3,1886.0,5658.0
34013000,0412822-JJ BABY SAB.LIQ.400ML HORA DO SONO,UN,1,2558.0,2558.0
33051000,0545707-JJ BABY SH.180ML ORIGINAL REFIL,UN,2,926.0,1852.0
33051000,0226510-JJ BABY SH.200ML CAB CACHEADOS,UN,5,1388.0,6940.0
33051000,0084656-JJ BABY SH.200ML CAB CLAROS,UN,2,1386.0,2772.0
33051000,0316032-JJ BABY SH.200ML CHEIRINHO PROLONGADO,UN,4,1331.0,5324.0
33051000,0368809-JJ BABY SH.200ML GOTAS DE BRILHO,UN,2,1265.0,2530.0
33051000,0084664-JJ BABY SH.200ML ORIGINAL,UN,4,1205.0,4820.0
33051000,0254845-JJ BABY SH.400ML ORIGINAL,UN,2,1615.0,3230.0
33049100,0534532-JJ BABY TALCO 100G HORA DO SONO,UN,4,1805.0,7220.0
33049100,0533449-JJ BABY TALCO 100G TRADICIONAL,UN,4,1886.0,7544.0
33062000,0103289-JJ FIO D.50M COMUM,UN,5,1223.0,6115.0
33062000,0103265-JJ FIO D.50M EXTRA FINO,UN,7,1328.0,9296.0
33062000,0103277-JJ FIO D.50M MENTA,UN,2,1221.0,2442.0
33062000,0112191-JJ FITA D.50M,UN,8,1223.0,9784.0
33062000,0273400-JJ FITA D.ESSENTIAL MENTA 100M,UN,15,1272.0,19080.0
34011190,0555532-JOAO E MARIA BABY SAB.75G GLICERINA,UN,3,330.0,990.0
34011190,0555519-JOAO E MARIA BABY SAB.75G KARITE,UN,8,314.0,2512.0
34011190,0555568-JOAO E MARIA BABY SH 200ML GLICERINA,UN,2,1339.0,2678.0
39249000,0562391-JOAO E MARIA CHUP ORTO TAM 2 6+M SILI,UN,2,1630.0,3260.0
63079090,0359872-JOELHEIRA MERCUR ELAST.PQ,UN,1,2586.0,2586.0
63079090,0288623-JOELHEIRA MERCUR ELAST.PRETA MED,UN,3,3711.0,11133.0
90211010,0251930-JOELHEIRA MERCUR SPORT C/ORIFICIO GRA,UN,2,2989.0,5978.0
90211010,0251928-JOELHEIRA MERCUR SPORT C/ORIFICIO MED,UN,2,2989.0,5978.0
40141000,0567840-JONTEX C/06 EFEITO RETARDANTE,UN,3,1294.0,3882.0
40141000,0442870-JONTEX C/2 ORGASMO EM SINTONIA,UN,4,773.0,3092.0
40141000,0082746-JONTEX C/3 LUBRIFICADA,UN,12,463.0,5556.0
40141000,0567826-JONTEX C/3 PROLONGADA,UN,4,669.0,2676.0
40141000,0168700-JONTEX C/3 SENSITIVE,UN,1,922.0,922.0
40141000,0307705-JONTEX C/3 XL LUBRIFICADO,UN,3,747.0,2241.0
40141000,0376457-JONTEX C/6 XL LUBRIFICADO,UN,3,1292.0,3876.0
40141000,0504704-JONTEX C/8 LUBRIFICADO LV8PG7,UN,1,1327.0,1327.0
40141000,0499066-JONTEX C/8 SENSITIVE LV8PG7,UN,8,1467.0,11736.0
30043939,0551961-JUNNO 100MG C/30 CAPS,UN,1,6354.0,6354.0
30067000,0511025-K-MED FIRE AND ICE 200G,UN,1,2529.0,2529.0
30067000,0437527-K-MED GEL 100G,UN,5,1363.0,6815.0
30067000,0518466-K-MED GEL 25G,UN,3,605.0,1815.0
30067000,0449321-K-MED GEL 2EM1 203G,UN,3,2694.0,8082.0
30067000,0260182-K-MED GEL 50G,UN,1,469.0,469.0
30067000,0086551-K-Y TRADICIONAL GEL 100G,UN,1,2897.0,2897.0
30067000,0006252-K-Y TRADICIONAL GEL 50G,UN,3,1833.0,5499.0
85442000,0540052-KAIDI CABO CARREGADOR GA-570 V8,UN,3,1000.0,3000.0
30043939,0514418-KALIST C/28 COMP,UN,2,5303.0,10606.0
30049039,0437810-KALOBA C/21 COMP,UN,2,9551.0,19102.0
30039049,0209496-KALOBA GOTAS 20ML,UN,2,8150.0,16300.0
30039049,0206494-KALOBA GOTAS 50ML,UN,2,13090.0,26180.0
30049099,0427900-KALONAT LIQ.10ML,UN,1,1111.0,1111.0
33053000,0320500-KARINA HAIR SPRAY FIX 250ML EXTRA FOR,UN,3,2053.0,6159.0
33053000,0312375-KARINA HAIR SPRAY FIX 250ML NORMAL,UN,2,2326.0,4652.0
33053000,0368981-KARINA HAIR SPRAY FIX 400ML EXTRA FOR,UN,3,2466.0,7398.0
30042052,0006294-KEFLEX 500MG C/8 DRG,UN,3,6583.0,19749.0
30049062,0569210-KELAC SL 10MG C/10 COMP,UN,1,3038.0,3038.0
30059090,0237540-KELO-COTE GEL 15G,UN,1,16765.0,16765.0
30049049,0468767-KEPPRA 250MG C/60 COMP,UN,3,16107.0,48321.0
33051000,0201902-KERIUM SH DS INTENSIVO 125ML,UN,2,10963.0,21926.0
30049062,0538910-KETTO 10MG C/10 COMP SL,UN,1,2790.0,2790.0
17049010,0437650-KIBON CORNETTO 60G CROCANTE,UN,8,724.0,5792.0
17049010,0571622-KIBON CORNETTO 60G MORANGO,UN,23,781.0,17963.0
21050010,0455061-KIBON CORNETTO 62G M&MS,UN,23,1086.0,24978.0
21050010,0534471-KIBON CORNETTO 65G BRIGADEIRO,UN,6,1013.0,6078.0
21050010,0564433-KIBON CORNETTO 65G CHOCMIX,UN,21,796.0,16716.0
21050010,0437674-KIBON ESKI-BON 105G MINI,UN,9,1158.0,10422.0
21050010,0437700-KIBON ESKI-BON 48G CLASSICO,UN,10,651.0,6510.0
21050010,0549902-KIBON ESKI-BON 92G MINI MORANGO,UN,11,1158.0,12738.0
21050010,0437711-KIBON FAVORITOS 52G BRIGADEIRO,UN,24,724.0,17376.0
21050010,0437784-KIBON FAVORITOS 59G TABLITO,UN,20,760.0,15200.0
22071090,0549914-KIBON FAVORITOS 61G TABLITO 3 CHOCOLA,UN,13,724.0,9412.0
21050010,0437772-KIBON FAVORITOS 62G CHICABON,UN,20,730.0,14600.0
21050010,0473743-KIBON FAVORITOS 63G CHICABON ZERO,UN,8,687.0,5496.0
22071090,0509321-KIBON FAVORITOS 64G NUTABLITO MAX AVE,UN,10,724.0,7240.0
21050010,0539857-KIBON FAVORITOS 92G MINI CHICABON,UN,12,1158.0,13896.0
21050010,0539869-KIBON FAVORITOS 92G MINI DOCE DE LEIT,UN,12,1158.0,13896.0
21050010,0437723-KIBON FRUTARE 60G COCO,UN,30,579.0,17370.0
21050010,0437735-KIBON FRUTARE 60G LIMAO,UN,36,579.0,20844.0
21050010,0437760-KIBON FRUTARE 60G UVA,UN,10,579.0,5790.0
21050010,0437796-KIBON KIDS 40G FRUTILLY,UN,30,398.0,11940.0
21050010,0564408-KIBON KIDS 40G FRUTILLY CHICLETE,UN,28,398.0,11144.0
21050010,0437662-KIBON MAGNUM 69G CLASSICO DOURADO,UN,26,1376.0,35776.0
21050010,0455050-KIBON MAGNUM 69G PRALINE,UN,10,1448.0,14480.0
21050010,0437686-KIBON MAGNUM 77G COOKIES/CREAM,UN,19,1448.0,27512.0
21050010,0438964-KIBON MAGNUM 78G WHITE,UN,16,1375.0,22000.0
85044010,0514198-KIMASTER ADAPTADOR UNIVERSAL,UN,5,1490.0,7450.0
85442000,0572070-KIMASTER CABO FAST LIGHTNING CB702L I,UN,10,1290.0,12900.0
85442000,0572081-KIMASTER CABO FAST MICRO USB CB702V,UN,6,1290.0,7740.0
85442000,0572093-KIMASTER CABO FAST TYPE C CB702C,UN,10,1290.0,12900.0
85044010,0572105-KIMASTER CABO LIGHTNING USB CB812E,UN,6,1990.0,11940.0
85442000,0572130-KIMASTER CABO QUICK CHARGE USB+TIPO C,UN,6,1790.0,10740.0
85442000,0572019-KIMASTER CARREGADOR POWER DUO IOS+TIP,UN,3,4990.0,14970.0
85442000,0572020-KIMASTER CARREGADOR POWER DUO USBC+TI,UN,2,4990.0,9980.0
85442000,0572129-KIMASTER CARREGADOR TOMADA T110 40W,UN,4,2990.0,11960.0
85442000,0572117-KIMASTER CARREGADOR TOMADA T503 15W,UN,4,1990.0,7960.0
85044010,0454259-KIMASTER CARREGADOR VEICULAR CV206,UN,3,1990.0,5970.0
85442000,0454260-KIMASTER DE AUDIO P2/P2 METAL CB106,UN,1,1990.0,1990.0
85183000,0572032-KIMASTER FONE BLUETOOTH *TWS300* BRAN,UN,3,5990.0,17970.0
85176262,0572068-KIMASTER FONE INTRA-AURICULAR K505,UN,3,1500.0,4500.0
42029200,0572056-KIMASTER FONE INTRA-AURICULAR K505L,UN,3,2990.0,8970.0
42029200,0572044-KIMASTER FONE INTRA-AURICULAR USB-C B,UN,3,2990.0,8970.0
39269090,0465227-KIMASTER SUP.JELLICO VEICULAR HO-30,UN,1,1990.0,1990.0
18069000,0571756-KINDER OVO C/2UN PLAYMOBIL,UN,11,931.0,10241.0
30042029,0110760-KLARICID UD 500MG C/7,UN,1,15310.0,15310.0
30049069,0210045-KOIDE D XAROPE 120ML,UN,4,4168.0,16672.0
33059000,0156343-KOLESTON 20 PRETO,UN,2,1614.0,3228.0
33059000,0156294-KOLESTON 30 CASTANHO ESCURO,UN,3,1608.0,4824.0
33059000,0156221-KOLESTON 366 ACAJU PURPURA,UN,1,2252.0,2252.0
33059000,0156331-KOLESTON 40 CASTANHO MEDIO,UN,1,1605.0,1605.0
33059000,0156380-KOLESTON 50 CASTANHO CLARO,UN,3,1612.0,4836.0
33059000,0156404-KOLESTON 54 CASTANHO DOUR.ACOBREADO,UN,5,1614.0,8070.0
33059000,0156428-KOLESTON 60 LOURO ESCURO,UN,2,1608.0,3216.0
33059000,0156269-KOLESTON 61 LOURO CINZA ESCURO,UN,5,2252.0,11260.0
33059000,0156270-KOLESTON 67 CHOCOLATE,UN,5,1767.0,8835.0
33059000,0156318-KOLESTON 70 LOURO MEDIO,UN,4,1767.0,7068.0
33059000,0156392-KOLESTON 71 LOURO CINZA MEDIO,UN,3,1767.0,5301.0
33059000,0156320-KOLESTON 72 LOURO MATE MEDIO,UN,3,1608.0,4824.0
33059000,0156490-KOLESTON 80 LOURO CLARO,UN,3,1605.0,4815.0
33059000,0156477-KOLESTON 81 LOURO CINZA CLARO,UN,3,1608.0,4824.0
33059000,0561956-KOLESTON DELUXE 40 CASTANHO MEDIO,UN,2,2332.0,4664.0
33059000,0561968-KOLESTON DELUXE 50 CASTANHO CLARO,UN,1,2332.0,2332.0
33059000,0561970-KOLESTON DELUXE 60 LOURO ESCURO,UN,3,2332.0,6996.0
33059000,0561993-KOLESTON DELUXE 80 LOURO CLARO,UN,1,2332.0,2332.0
30049019,0138259-KOLLAGENASE 30G,UN,1,5305.0,5305.0
30049019,0138247-KOLLAGENASE CLORANFENICOL 30G,UN,1,5446.0,5446.0
30049019,0148328-KOLLAGENASE CLORANFENICOL 50G,UN,1,9515.0,9515.0
34012010,0195976-KRONEL SAB.LIQUIDO 250ML,UN,1,3019.0,3019.0
34012010,0508031-KRONEL SAB.LIQUIDO MASC 250ML NATURAL,UN,2,2918.0,5836.0
34012010,0560972-KRONEL SAB.LIQUIDO TEEN 250ML PINK,UN,1,3222.0,3222.0
30039053,0260035-KURAMED 50ML,UN,5,719.0,3595.0
30049069,0543213-KURAMEDHEMOFISS POM 30G,UN,1,1497.0,1497.0
21069030,0510688-L-CAPS D C/60 CAPS,UN,1,11166.0,11166.0
30049039,0568884-LA KESIA PES CREME ANTIFUNGOS 20G,UN,1,2293.0,2293.0
30049099,0363044-LA KESIA SOL ANTIMICOTICA 30ML,UN,2,3979.0,7958.0
30049069,0129444-LABIRIN 16MG C/30 COMP,UN,6,2082.0,12492.0
30049069,0238914-LABIRIN 24MG C/30 COMP,UN,5,2315.0,11575.0
30049069,0129432-LABIRIN 8MG C/30 COMP,UN,2,3160.0,6320.0
30049069,0557600-LABIRIN XR 32MG C/30 COMP,UN,1,5186.0,5186.0
33072090,0551166-LABOTRAT ESFOLIANTE 150G CEREJA,UN,2,1512.0,3024.0
33072090,0550756-LABOTRAT ESFOLIANTE 150G MELANCIA,UN,1,1544.0,1544.0
33072090,0550768-LABOTRAT ESFOLIANTE 150G MORANGO,UN,1,1543.0,1543.0
33072090,0551178-LABOTRAT ESFOLIANTE 150G PESSEGO,UN,1,1537.0,1537.0
33072090,0568322-LABOTRAT ESFOLIANTE 150G PISTACHE,UN,1,1531.0,1531.0
33072090,0550770-LABOTRAT ESFOLIANTE 150G PITAYA,UN,1,1531.0,1531.0
21069030,0445860-LACDAY C/30 COMP DISP,UN,3,4289.0,12867.0
21069030,0438402-LACDAY C/8 COMP MASTIGAVEIS,UN,3,1507.0,4521.0
30049099,0189234-LACRIBELL COLIRIO 15ML,UN,2,1927.0,3854.0
30049099,0324511-LACRIFILM SOL OFT 10ML,UN,4,2948.0,11792.0
30049099,0222229-LACRIFILM SOL OFT 15ML,UN,2,3701.0,7402.0
30049099,0006391-LACRIMA PLUS COLIRIO 15ML,UN,6,3290.0,19740.0
18063110,0393153-LACTA BARRA 5STAR 40G,UN,21,386.0,8106.0
19053200,0294803-LACTA BOMBOM OURO BRANCO,UN,60,130.0,7800.0
18063210,0364982-LACTA CHOCOLATE AO LEITE 20G,UN,21,286.0,6006.0
18063110,0295421-LACTA DIAMANTE NEGRO 20G,UN,1,169.0,169.0
30049099,0320133-LACTO PURGA C/16 COMP,UN,4,1221.0,4884.0
30049099,0173258-LACTO PURGA C/6 COMP F.V.,UN,5,519.0,2595.0
21069030,0489120-LACTOSIL FLORA C/30 CAPS,UN,1,7644.0,7644.0
21069030,0494816-LACTULAXY AMEIXA 120ML,UN,2,1120.0,2240.0
21069090,0386587-LACTULIFE 120ML AMEIXA,UN,2,1976.0,3952.0
21069030,0386599-LACTULIFE 120ML SALADA DE FRUTAS,UN,3,1954.0,5862.0
30049099,0568800-LACTULONA XPE KIDS 120ML SALADA FRUTA,UN,2,5394.0,10788.0
30049039,0006401-LACTULONA XPE.120ML SALADA FRUTAS,UN,1,4913.0,4913.0
82122010,0117675-LAMINA BARBEAR WILKINSON C/3,UN,76,150.0,11400.0
30049069,0430502-LAMITOR CD 100MG C/30 COMP,UN,4,8705.0,34820.0
30049069,0428198-LAMITOR CD 25MG C/30 COMP,UN,3,3877.0,11631.0
30049069,0429880-LAMITOR CD 50MG C/30 COMP,UN,1,5207.0,5207.0
30049069,0413024-LAMOTRIGINA EURO 100MG C/30 COMP,UN,4,1538.0,6152.0
30049069,0368638-LAMOTRIGINA EURO 50MG C/30 COMP,UN,6,841.0,5046.0
30049069,0384924-LANSOPRAZOL EMS 30MG C/28 CAPS,UN,1,10474.0,10474.0
30049069,0390640-LANSOPRAZOL GERMED 30MG C/28 CAPS,UN,2,4699.0,9398.0
30049076,0006432-LASIX C/20 COMP,UN,9,2146.0,19314.0
"30049099,""0334799-LASTACAFT 0,25% SOL OFT 3ML"",UN,2,5663.0,11326.0"
"30043991,""0568542-LATANOP+TIMOLOL GERMED 2,5ML GOTAS"",UN,2,5840.0,11680.0"
"30043991,""0287150-LATANOPROSTA EMS 0,05MG/ML SOL OFT 2,"",UN,1,11203.0,11203.0"
21069030,0431804-LAVITAN A-Z C/60 COMP,UN,6,899.0,5394.0
21069030,0456571-LAVITAN CALCIO MDK C/30 COMP,UN,2,1599.0,3198.0
21069030,0477766-LAVITAN COLAGENO TIPO II C/30 COMP,UN,2,2879.0,5758.0
21069030,0517042-LAVITAN CRANBERRY C/30 CAPS,UN,1,2311.0,2311.0
21069030,0555507-LAVITAN CREATINA C/100 CAPS,UN,3,3359.0,10077.0
21069030,0568456-LAVITAN DI MAGNESIO C/60 COMP,UN,1,2482.0,2482.0
21069030,0434806-LAVITAN HAIR C/30 CAPS CABELOS E UNHA,UN,4,899.0,3596.0
21069030,0467320-LAVITAN IMUNIDADE C/30 COMP,UN,2,2403.0,4806.0
21069030,0440204-LAVITAN MAIS HAIR C/60CAPS CABELOS/UN,UN,2,2359.0,4718.0
21069030,0530070-LAVITAN MELATONINA C/150 CAPS MARACUJ,UN,3,899.0,2697.0
21069030,0565320-LAVITAN MELATONINA C/150 CAPS MORANGO,UN,5,1499.0,7495.0
21069030,0518540-LAVITAN MELATONINA C/90 CAPS MARACUJA,UN,2,1909.0,3818.0
21069030,0518552-LAVITAN MELATONINA C/90 CAPS MORANGO,UN,3,899.0,2697.0
21069030,0518539-LAVITAN MULHER 50+ C/60 COMP,UN,4,999.0,3996.0
21069030,0434855-LAVITAN MULHER C/60 DRGS,UN,3,899.0,2697.0
21069030,0490121-LAVITAN OMEGA 3 1000MG C/120 CAPS GEL,UN,2,6089.0,12178.0
21069030,0431046-LAVITAN OMEGA 3 1000MG C/60 CAPS,UN,2,2399.0,4798.0
21069030,0550561-LAVITAN VIT C 1G C/10 COMP EFERV,UN,1,734.0,734.0
21069030,0552420-LAVITAN VIT C 1G C/10 COMP EFERV ESPO,UN,1,1122.0,1122.0
21069030,0550548-LAVITAN VIT C 1G C/10 COMP EFERV GUA+,UN,1,1169.0,1169.0
21069030,0493428-LAVITAN VITALIDADE 50+ C/60 COMP,UN,1,1919.0,1919.0
30049099,0197322-LAXOL SOLUCAO 60ML,UN,1,2447.0,2447.0
"12116000,""0447940-LEAO FUZE ICE TEA 1,5L PESSEGO"",UN,6,694.0,4164.0"
22021000,0552273-LEAO GUARANA 300ML PET,UN,112,111.0,12432.0
22021000,0404270-LEAO MATTE 1500ML LIMAO,UN,6,694.0,4164.0
30049094,0006465-LEGALON 90MG C/30 DRGS,UN,1,11932.0,11932.0
30049094,0006466-LEGALON SUSP 100ML,UN,1,8942.0,8942.0
33072090,0083015-LEITE DE COLONIA 100ML,UN,5,352.0,1760.0
33072090,0083018-LEITE DE COLONIA 200ML,UN,4,437.0,1748.0
33072010,0114404-LEITE DE ROSAS 100ML,UN,10,314.0,3140.0
33072010,0083022-LEITE DE ROSAS 170ML,UN,5,498.0,2490.0
33072010,0092205-LEITE DE ROSAS 310ML,UN,7,706.0,4942.0
28161010,0006477-LEITE MAGNESIA PHIL 120ML,UN,2,1694.0,3388.0
30049099,0398100-LEITE MAGNESIA PHIL 120ML HORTELA,UN,5,2038.0,10190.0
30049099,0006478-LEITE MAGNESIA PHIL 350ML,UN,2,3122.0,6244.0
30049099,0006476-LEITE MAGNESIA PHIL 350ML HORTELA,UN,3,3122.0,9366.0
30049069,0542290-LEMONT 5+10MG C/14 COMP,UN,1,9870.0,9870.0
48182000,0454382-LENCO KISS ORIGINAL C/10,UN,46,200.0,9200.0
48182000,0526910-LENCO KLEENEX ORIGINAL C/150,UN,2,798.0,1596.0
48182000,0232555-LENCO KLEENEX ORIGINAL C/50,UN,16,598.0,9568.0
"30066000,""0556858-LENZETTO 1,53MG SPRAY 56 DOSES"",UN,2,5663.0,11326.0"
30049099,0416466-LEUCOGEN 80MG C/30 CAPS,UN,2,12862.0,25724.0
30049099,0006510-LEUCOGEN XAROPE 120ML,VD,1,9319.0,9319.0
30049079,0300154-LEVOFLOXACINO EURO 500MG C/10 COMP,UN,4,1009.0,4036.0
30049079,0299542-LEVOFLOXACINO EURO 500MG C/7 COMP,UN,2,707.0,1414.0
30049079,0437405-LEVOFLOXACINO EURO 750MG C/5 COMP,UN,4,1476.0,5904.0
30049079,0437100-LEVOFLOXACINO EURO 750MG C/7 COMP,UN,2,2468.0,4936.0
30043981,0221980-LEVOID 100MCG C/30 COMP,UN,2,1404.0,2808.0
30043981,0247901-LEVOID 150MCG C/30 COMP,UN,2,2293.0,4586.0
30043981,0222010-LEVOID 25MCG C/30 COMP,UN,3,1455.0,4365.0
30043981,0247876-LEVOID 38MCG C/30 COMP,UN,2,955.0,1910.0
30043981,0222009-LEVOID 50MCG C/30 COMP,UN,3,1648.0,4944.0
30043981,0221991-LEVOID 75MCG C/30 COMP,UN,3,1695.0,5085.0
30043981,0247888-LEVOID 88MCG C/30 COMP,UN,1,2090.0,2090.0
30049039,0439582-LEVOLUKAST 5/10MG C/14 COMP,UN,3,11316.0,33948.0
30043981,0253934-LEVOTIROXINA MERCK 100MCG C/30 COMP,UN,5,819.0,4095.0
30043981,0253946-LEVOTIROXINA MERCK 112MCG C/30 COMP,UN,3,1453.0,4359.0
30043981,0252815-LEVOTIROXINA MERCK 125MCG C/30 COMP,UN,4,1186.0,4744.0
30043981,0252827-LEVOTIROXINA MERCK 150MCG C/30 COMP,UN,1,1167.0,1167.0
30043981,0252754-LEVOTIROXINA MERCK 25MCG C/30 COMP,UN,5,839.0,4195.0
30043981,0253971-LEVOTIROXINA MERCK 50MCG C/30 COMP,UN,9,958.0,8622.0
30043981,0252803-LEVOTIROXINA MERCK 75MCG C/30 COMP,UN,4,1012.0,4048.0
30043981,0253983-LEVOTIROXINA MERCK 88MCG C/30 COMP,UN,6,1221.0,7326.0
30049059,0448409-LEXAPRO 10MG C/30 COMP,UN,1,25288.0,25288.0
30049059,0571646-LEXAPRO 10MG C/60 COMP,UN,1,45524.0,45524.0
30049059,0460366-LEXAPRO 15MG C/30 COMP,UN,2,26012.0,52024.0
30049064,0113798-LEXOTAN 3MG C/30 COMP,UN,3,4172.0,12516.0
30049064,0113800-LEXOTAN 6MG C/30 COMP,UN,3,7007.0,21021.0
"30043939,""0163642-LIBIAM 1,25MG C/28 COMP"",UN,1,5413.0,5413.0"
"30043939,""0121350-LIBIAM 2,50MG C/28 COMP"",UN,1,7814.0,7814.0"
30049043,0257578-LIDOGEL NEOQ 2% GEL 30G,UN,3,686.0,2058.0
30049099,0006573-LIDOSPORIN OTOLOLGICO SOL 10ML,UN,3,1269.0,3807.0
33059000,0567753-LIGHTNER COND 300ML MATIZADOR,UN,1,1474.0,1474.0
33059000,0299407-LIGHTNER DESC.50G GERMEN DE TRIGO,UN,6,777.0,4662.0
33059000,0295641-LIGHTNER DESC.50G MENTA E ALOE VERA,UN,15,777.0,11655.0
33059000,0295653-LIGHTNER DESC.50G PROTEINAS LEITE,UN,15,777.0,11655.0
33059000,0303830-LIGHTNER DESC.KIT GERMEN DE TRIGO,UN,8,1542.0,12336.0
33059000,0299419-LIGHTNER DESC.KIT MENTA E ALOE VERA,UN,3,1542.0,4626.0
33049910,0371119-LIGHTNER KIT BANHO DE LUA 1 APL.,UN,9,2141.0,19269.0
39249000,0267171-LILLO ASPIRADOR NASAL 954130 ROSA,UN,2,1701.0,3402.0
39249000,0317798-LILLO ASPIRADOR NASAL AZUL,UN,2,1701.0,3402.0
39249000,0317811-LILLO MAMADEIRA MINI LATEX 50ML 0-6 A,UN,1,1016.0,1016.0
39249000,0317800-LILLO MAMADEIRA MINI LATEX 50ML 0-6 R,UN,2,1584.0,3168.0
30049069,0549303-LINADIB 5MG C/30 COMP,UN,1,11749.0,11749.0
21069090,0363643-LINEA ADOC.LIQUIDO 2X75ML GRATIS 25ML,UN,9,1639.0,14751.0
21069090,0561345-LINEA ADOC.PO SUCRALOSE 50X2 ENVELOPE,UN,1,1550.0,1550.0
21069090,0216881-LINEA ADOC.PO SUCRALOSE 50X3 ENVELOPE,UN,4,1499.0,5996.0
21069090,0491643-LINEA ADOC.STEVIA 60ML C/2UN PROMO,UN,3,1505.0,4515.0
30044990,0340564-LIPIDIL 160MG C/30 CAPS,UN,1,11766.0,11766.0
30049069,0013438-LIPITOR 10MG C/30 COMP,UN,2,15782.0,31564.0
30049069,0013439-LIPITOR 20MG C/30 COMP,UN,4,18501.0,74004.0
30049029,0160273-LIPLESS 100MG C/30 COMP,UN,1,7106.0,7106.0
21069090,0478763-LIPOMAX CROMO C/60 CAPS,UN,1,4003.0,4003.0
30049099,0199975-LIPOSIC GEL 10G,UN,1,4051.0,4051.0
30049072,0544209-LIRIS 50MG SOL OFTALMICA 10ML,UN,1,3336.0,3336.0
30049072,0564616-LIRIS CALM GTS 10ML,UN,1,2513.0,2513.0
30049099,0175594-LISADOR C/16 COMP,UN,2,3939.0,7878.0
30049069,0429012-LISADOR DIP C/10 COMP,UN,5,1793.0,8965.0
30049069,0471102-LISADOR DIP GOTAS 20ML,UN,1,2420.0,2420.0
30049039,0566279-LISADOR MUSCULAR C/6 COMP F.V,UN,10,1046.0,10460.0
30039079,0184153-LISINOPRIL MEDLEY 10MG COMP C/30,UN,2,2039.0,4078.0
30039079,0178670-LISINOPRIL MEDLEY 20MG COMP C/30,UN,2,4617.0,9234.0
33069000,0236615-LISTERINE ESPECIAL 250ML CUIDADO TOTA,UN,6,1440.0,8640.0
33069000,0236627-LISTERINE ESPECIAL 500ML CUIDADO TOTA,UN,1,1895.0,1895.0
33069000,0553196-LISTERINE PROFI 250ML GENGIVA EXPERT,UN,1,2188.0,2188.0
33069000,0085428-LISTERINE TRAD 250ML COOL MINT,UN,3,1070.0,3210.0
33069000,0542399-LISTERINE TRAD 250ML MELANCIA E HORTE,UN,2,1070.0,2140.0
33069000,0110063-LISTERINE TRAD 250ML TARTAR CONTROL,UN,1,1464.0,1464.0
33069000,0292296-LISTERINE TRAD 250ML ZERO,UN,5,1070.0,5350.0
33069000,0415677-LISTERINE TRAD 250ML ZERO ANTICARIES,UN,6,1600.0,9600.0
33069000,0406348-LISTERINE TRAD 250ML ZERO CUIDADO TOT,UN,3,1440.0,4320.0
33069000,0422878-LISTERINE TRAD 473ML WHT EXTREME MENT,UN,1,2310.0,2310.0
33069000,0556345-LISTERINE TRAD 500ML ANTITARTARO,UN,5,2122.0,10610.0
33069000,0186892-LISTERINE TRAD 500ML COOL MINT,UN,3,1520.0,4560.0
33069000,0542400-LISTERINE TRAD 500ML MELANCIA E HORTE,UN,2,1520.0,3040.0
33069000,0415689-LISTERINE TRAD 500ML ZERO ANTICARIES,UN,7,2358.0,16506.0
33069000,0406350-LISTERINE TRAD 500ML ZERO CUIDADO TOT,UN,5,2075.0,10375.0
33069000,0439496-LISTERINE TRAD 500ML ZERO TARTAR CONT,UN,4,2122.0,8488.0
30049029,0011666-LITOCIT 10MG C/60 COMP,UN,2,6771.0,13542.0
30049069,0376740-LIVALO 2MG C/30 COMP,CX,2,12040.0,24080.0
30049069,0570650-LIVALO 2MG C/90 COMP,CX,1,21294.0,21294.0
30049069,0346752-LIVALO 4MG C/30 COMP,CX,2,21846.0,43692.0
68053090,0428101-LIXA PES DARMA *003* RETA PROFISSIONA,UN,3,416.0,1248.0
68053090,0557073-LIXA PES NTFLEX *3159* RETA MADEIRA,UN,3,631.0,1893.0
68053090,0537399-LIXA UNHA NTFFLEX *1544* PREMIUM FASH,UN,25,394.0,9850.0
30049079,0458601-LIXIANA 30MG C/30 COMP,UN,1,11771.0,11771.0
"30049079,""0006712-LOCERYL ESMALTE 2,5ML"",UN,2,18572.0,37144.0"
33059000,0499555-LOLA ACIDIFICANTE 250G DENSIDADE,UN,2,3499.0,6998.0
33059000,0558340-LOLA ACIDIFICANTE 250ML PURPLE ACID,UN,1,3086.0,3086.0
33059000,0497586-LOLA ALISANTE CAP 100G VINTAGE GIRLS,UN,1,1913.0,1913.0
33059000,0554841-LOLA BALSAMO CAP.200G XAPADINHA,UN,3,3171.0,9513.0
33059000,0497574-LOLA CR.PENTEAR 450G MILAGRE,UN,3,3470.0,10410.0
33059000,0548587-LOLA CR.PENTEAR 480G ELA E CARIOCA 3A,UN,2,4034.0,8068.0
33059000,0493929-LOLA CR.PENTEAR 500G MEU CAHO MINHA V,UN,1,2528.0,2528.0
33059000,0499470-LOLA CR.PENTEAR PROT 250G BEND.PRAIA,UN,2,2669.0,5338.0
33059000,0554670-LOLA CR.PROT.CAP 90G BENDITA PRAIA,UN,3,1758.0,5274.0
33059000,0565625-LOLA GELATINA 500G BOSSA,UN,1,4318.0,4318.0
33059000,0493210-LOLA ILUMINADOR CORPO 200ML BEND.BRON,UN,1,4351.0,4351.0
